ID,Title,Author(s),Source,Journal,Language(s),Publication year,Fulltext URL 
"S1414-753X2014000300002-scl","Inovações para que se democratize o acesso à energia, sem ampliar as emissões","Abramovay, Ricardo","Ambiente &amp; Sociedade; 17(3); 01-18","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300002&lang=pt" 
"S1414-753X2014000300004-scl","Proposta de um modelo de análise do comprometimento com a sustentabilidade","Silva, Sabrina Soares da","Ambiente &amp; Sociedade; 17(3); 35-54","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300004&lang=pt" 
"S1414-753X2014000300007-scl","A construção de uma usina hidrelétrica e a reconfiguração das identidades dos ribeirinhos: um estudo em Salto Caxias, Paraná","Derrosso, Giuliano Silveira, Ichikawa, Elisa Yoshie","Ambiente &amp; Sociedade; 17(3); 97-114","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300007&lang=pt" 
"S1414-753X2014000300006-scl","Sistemas agroflorestais como alternativa para as reservas legais","Martins, Tatiana Parreiras, Ranieri, Victor Eduardo Lima","Ambiente &amp; Sociedade; 17(3); 79-96","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300006&lang=pt" 
"S1414-753X2014000300009-scl","Reflexões sobre rede de apoio social como mecanismo de proteção e promoção de resiliência","Juliano, Maria Cristina Carvalho, Yunes, Maria Angela Mattar","Ambiente &amp; Sociedade; 17(3); 135-154","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300009&lang=pt" 
"S1414-753X2014000300008-scl","Povos e comunidades tradicionais: das áreas protegidas à visibilidade política de grupos sociais portadores de identidade étnica e coletiva¹","Calegare, Marcelo Gustavo Aguilar, Higuchi, Maria Inês Gasparetto, Bruno, Ana Carla dos Santos","Ambiente &amp; Sociedade; 17(3); 115-134","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300008&lang=pt" 
"S1414-753X2014000300005-scl","Preferências locais quanto às árvores do sistema cacau-cabruca no sudeste da Bahia¹","Piasentin, Flora Bonazzi, Saito, Carlos Hiroo, Sambuichi, Regina Helena Rosa","Ambiente &amp; Sociedade; 17(3); 55-78","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300005&lang=pt" 
"S1414-753X2014000300012-scl","Avaliação das vantagens ambientais e econômicas da implantação da logística reversa no setor de vidros impressos","Oliveira Neto, Geraldo Cardoso de, Souza, Maria Tereza Saraiva de, Silva, Dirceu da, Silva, Leonardo Aureliano","Ambiente &amp; Sociedade; 17(3); 199-220","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300012&lang=pt" 
"S1414-753X2014000300010-scl","Influência de fatores ambientais na distribuição de famílias de insetos aquáticos em rios no sul do Brasil","Baptista, Vanessa dos Anjos, Antunes, Michelle Bicalho, Martello, Alcemar Rodrigues, Figueiredo, Nícolas de Souza Brandão, Amaral, Aline Monique Blank, Secretti, Elisangela, Braun, Bruna","Ambiente &amp; Sociedade; 17(3); 155-176","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300010&lang=pt" 
"S1414-753X2014000300011-scl","La educación ambiental en Chile, una tarea aún pendiente","Muñoz-Pedreros, Andrés","Ambiente &amp; Sociedade; 17(3); 177-198","Ambiente &amp; Sociedade","Inglês, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300011&lang=pt" 
"S1414-753X2014000300016-scl","Um olhar na esfera local: refletindo sobre mudanças climáticas e cidades","Di Giulio, Gabriela Marques","Ambiente &amp; Sociedade; 17(3); 279-284","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300016&lang=pt" 
"S1414-753X2014000300014-scl","Análise da participação popular nos Conselhos Municipais de Meio Ambiente do Médio Piracicaba (MG)","Ferreira, Cristina Maria Soares, Fonseca, Alberto","Ambiente &amp; Sociedade; 17(3); 239-258","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300014&lang=pt" 
"S1414-753X2014000300015-scl","Coleta seletiva na Região Metropolitana de São Paulo: impactos da Política Nacional de Resíduos Sólidos","Besen, Gina Rizpah, Ribeiro, Helena, Günther, Wanda Maria Risso, Jacobi, Pedro Roberto","Ambiente &amp; Sociedade; 17(3); 259-278","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300015&lang=pt" 
"S1414-753X2014000300013-scl","Performance ambiental e o desenvolvimento humano dos municípios paulistas¹","Monteiro, Rafael de Araujo Arosa, Moretto, Evandro Mateus, Salinas, Delhi Paiva, Gomes, Carina Sernaglia","Ambiente &amp; Sociedade; 17(3); 221-238","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300013&lang=pt" 
"S1414-753X2014000300001-scl","Editorial","","Ambiente &amp; Sociedade; 17(3); -","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000300001&lang=pt" 
"S1414-753X2014000200011-scl","A vulnerabilidade do idoso em situações de desastres: necessidade de uma política de resiliência eficaz","Bodstein, Airton, Lima, Valéria Vanda Azevedo de, Barros, Angela Maria Abreu de","Ambiente &amp; Sociedade; 17(2); 157-174","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200011&lang=pt" 
"S1414-753X2014000200010-scl","Abordagens de conflitos socioambientais em casos de subsidência de minas de carvão no Brasil e EUA","Ruiz, Mauro Silva, Correa, Rosany, Gallardo, Amarilis Lucia Casteli Figueiredo, Sintoni, Ayrton","Ambiente &amp; Sociedade; 17(2); 129-156","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200010&lang=pt" 
"S1414-753X2014000200013-scl","Certificação ambiental de habitações: comparação entre LEED for Homes, Processo Aqua e Selo Casa Azul","Grünberg, Paula Regina Mendes, Medeiros, Marcelo Henrique Farias de, Tavares, Sergio Fernando","Ambiente &amp; Sociedade; 17(2); 195-214","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200013&lang=pt" 
"S1414-753X2014000200012-scl","O uso do amianto no Brasil: o embate entre duas racionalidades no Supremo Tribunal Federal","Borges, Heloísa Bot, Fernandes, Valdir","Ambiente &amp; Sociedade; 17(2); 175-194","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200012&lang=pt" 
"S1414-753X2014000200002-scl","Regime jurídico da Mata Atlântica e o risco à sobrevivência in situ de espécies ameaçadas","Prado, Fernanda Bloise, Vasconcelos, Fernanda Carla Wasner, Chiodi, Cristina Kistemann","Ambiente &amp; Sociedade; 17(2); 1-16","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200002&lang=pt" 
"S1414-753X2014000200003-scl","Viabilidade do reúso de água como elemento mitigador dos efeitos da seca no semiárido da Bahia","Schaer-Barbosa, Martha, Santos, Maria Elisabete Pereira dos, Medeiros, Yvonilde Dantas Pinto","Ambiente &amp; Sociedade; 17(2); 17-32","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200003&lang=pt" 
"S1414-753X2014000200006-scl","Guardiões de um imenso estoque de carbono - Floresta Amazônica, populações tradicionais e o dispositivo da sustentabilidade","Sampaio, Shaula Maíra Vicentini de, Wortmann, Maria Lúcia Castagna","Ambiente &amp; Sociedade; 17(2); 71-90","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200006&lang=pt" 
"S1414-753X2014000200007-scl","Patrimônio cultural, cidade, sustentabilidade: qual o papel da legislação urbanística na preservação e no desenvolvimento?","Figueiredo, Vanessa Gayego Bello","Ambiente &amp; Sociedade; 17(2); 91-110","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200007&lang=pt" 
"S1414-753X2014000200004-scl","A agroecologia como perspectiva de sustentabilidade na agricultura familiar","Santos, Christiane Fernandes dos, Siqueira, Elisabete Stradiotto, Araújo, Iriane Teresa de, Maia, Zildenice Matias Guedes","Ambiente &amp; Sociedade; 17(2); 33-52","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200004&lang=pt" 
"S1414-753X2014000200005-scl","Agente comunitário de saúde: desafios do trabalho na zona rural","Baptistini, Renan Almeida, Figueiredo, Tulio Alberto Martins de","Ambiente &amp; Sociedade; 17(2); 53-70","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200005&lang=pt" 
"S1414-753X2014000200008-scl","O desafio da conservação de ambientes aquáticos e manutenção de serviços ambientais em áreas verdes urbanas: o caso do Parque Estadual da Cantareira","Rares, Cássia de Souza, Brandimarte, Ana Lúcia","Ambiente &amp; Sociedade; 17(2); 111-128","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200008&lang=pt" 
"S1414-753X2014000200009-scl","Conflicts between humans and giant otters (Pteronura brasiliensis) in Amanã Reserve, Brazilian Amazonia","Lima, Danielle dos Santos, Marmontel, Miriam, Bernard, Enrico","Ambiente &amp; Sociedade; 17(2); 127-142","Ambiente &amp; Sociedade","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200009&lang=pt" 
"S1414-753X2014000200001-scl","O que é pós-normal nas relações ambiente e sociedade?","Jacobi, Pedro Roberto, Giatti, Leandro","Ambiente &amp; Sociedade; 17(2); 1-4","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000200001&lang=pt" 
"S1414-753X2014000100008-scl","O mecanismo de compensação de reserva legal e suas implicações econômicas e ambientais","Silva, Jessica Santos da, Ranieri, Victor Eduardo Lima","Ambiente &amp; Sociedade; 17(1); 115-132","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000100008&lang=pt" 
"S1414-753X2014000100003-scl","As macrotendências político-pedagógicas da educação ambiental brasileira","Layrargues, Philippe Pomier, Lima, Gustavo Ferreira da Costa","Ambiente &amp; Sociedade; 17(1); 23-40","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000100003&lang=pt" 
"S1414-753X2014000100002-scl","Sustentabilidade e desenvolvimento sustentável: uma taxonomia no campo da literatura","Sartori, Simone, Latrônico, Fernanda, Campos, Lucila M.S.","Ambiente &amp; Sociedade; 17(1); 01-22","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000100002&lang=pt" 
"S1414-753X2014000100001-scl","Editorial","Jacobi, Pedro Roberto, Toledo, Renata Ferraz de","Ambiente &amp; Sociedade; 17(1); I-III","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000100001&lang=pt" 
"S1414-753X2014000100007-scl","Discursos de lo social en problemáticas ambientales: agua y minería en el centro-oeste argentino","Saldi, Leticia, Wagner, Lucrecia, Escolar, Diego","Ambiente &amp; Sociedade; 17(1); 97-114","Ambiente &amp; Sociedade","Inglês, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000100007&lang=pt" 
"S1414-753X2014000100006-scl","Cursos de Graduação em Ecologia no Brasil: aproximações paradigmáticas","Neves, Camila Ferreira Pinto das, Tauchen, Gionara","Ambiente &amp; Sociedade; 17(1); 79-86","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000100006&lang=pt" 
"S1414-753X2014000100004-scl","De la oposición a la emancipación: un análisis de los conflictos ambientales desde abajo","Poma, Alice","Ambiente &amp; Sociedade; 17(1); 41-58","Ambiente &amp; Sociedade","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000100004&lang=pt" 
"S1414-753X2014000100009-scl","Aproximación de las teorías del riesgo en un estudio de caso en el Sur de Brasil","Figueiredo, João Alcione Sganderla, Lenz, Catia Aguiar, Nunes, Margarete Fagundes","Ambiente &amp; Sociedade; 17(1); 133-150","Ambiente &amp; Sociedade","Inglês, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000100009&lang=pt" 
"S1414-753X2014000100005-scl","Ações para a salvaguarda da biodiversidade na construção da usina hidrelétrica Itaipu Binacional","Ziober, Beatriz Ramalho, Zanirato, Silvia Helena","Ambiente &amp; Sociedade; 17(1); 59-78","Ambiente &amp; Sociedade","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2014000100005&lang=pt" 
"S1414-753X2013000400008-scl","O princípio da precaução e a gestão dos riscos ambientais: contribuições e limitações dos modelos econômicos","Gonçalves, Vasco Barroso","Ambiente &amp; Sociedade; 16(4); 121-138","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400008&lang=pt" 
"S1414-753X2013000400009-scl","A construção da Usina Hidrelétrica de Belo Monte: conflito ambiental e o dilema do desenvolvimento","Fleury, Lorena Cândido, Almeida, Jalcione","Ambiente &amp; Sociedade; 16(4); 141-156","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400009&lang=pt" 
"S1414-753X2013000400006-scl","Justiça ambiental, conflitos latentes e externalizados: estudo de caso de pescadores artesanais do norte fluminense","Leal, Giuliana Franco","Ambiente &amp; Sociedade; 16(4); 83-99","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400006&lang=pt" 
"S1414-753X2013000400007-scl","Natureza e imaginação: o deus da ecologia no horizonte moral do ambientalismo","Carvalho, Isabel Cristina de Moura, Steil, Carlos Alberto","Ambiente &amp; Sociedade; 16(4); 103-118","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400007&lang=pt" 
"S1414-753X2013000400004-scl","Critérios para análise do zoneamento ambiental como instrumento de planejamento e ordenamento territorial","Santos, Mariana Rodrigues Ribeiro dos, Ranieri, Victor Eduardo Lima","Ambiente &amp; Sociedade; 16(4); 43-60","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400004&lang=pt" 
"S1414-753X2013000400005-scl","Turismo, natureza e cultura: disputas por &quot;Patrimônios&quot; nos debates &quot;Participativos&quot; na Ilha Grande-RJ","Ferreira, Helena Catão Henriques","Ambiente &amp; Sociedade; 16(4); 63-80","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400005&lang=pt" 
"S1414-753X2013000400002-scl","A influência da utilização das sacolas compostáveis no comportamento do consumidor de Belo Horizonte","Santos, Sabrina C., Sousa, Caissa Veloso E, Sampaio, Danilo de Oliveira, Fagundes, André Francisco Alcântara","Ambiente &amp; Sociedade; 16(4); 1-18","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400002&lang=pt" 
"S1414-753X2013000400003-scl","Sustentabilidade do &quot;berço ao túmulo&quot;: extensão de modelos insumo-produto para RSU e RSA no varejo","Giacomelli Sobrinho, Valny","Ambiente &amp; Sociedade; 16(4); 21-40","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400003&lang=pt" 
"S1414-753X2013000400001-scl","","Jacobi, Pedro Roberto, Cutolo, Silvana Audrá","Ambiente &amp; Sociedade; 16(4); -","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400001&lang=pt" 
"S1414-753X2013000400010-scl","Pegada hídrica: visões e reflexões sobre sua aplicação","Leão, Renata de Souza","Ambiente &amp; Sociedade; 16(4); 159-162","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400010&lang=pt" 
"S1414-753X2013000400011-scl","Ad hoc peer reviewers that effectively evaluated submissions in 2013 (ambiente &amp; sociedade,volume 16, nº. 1, 2, 3 E 4, 2013)","","Ambiente &amp; Sociedade; 16(4); -","Ambiente &amp; Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000400011&lang=pt" 
"S1414-753X2013000300001-scl","Editorial","Jacobi, Pedro Roberto, Empinotti, Vanessa","Ambiente &amp; Sociedade; 16(3); -","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000300001&lang=pt" 
"S1414-753X2013000300002-scl","O que pensam os pequenos agricultores da Argentina sobre os cultivos geneticamente modificados?","Massarani, Luisa, Polino, Carmelo, Cortassa, Carina, Fazio, María Eugenia, Vara, Ana María","Ambiente &amp; Sociedade; 16(3); 1-22","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000300002&lang=pt" 
"S1414-753X2013000300003-scl","Trabalho rural, saúde e ambiente: as narrativas dos produtores de flor frente aos riscos socioambientais","Gasparini, Marina Favrim, Freitas, Carlos Machado de","Ambiente &amp; Sociedade; 16(3); 23-44","Ambiente &amp; Sociedade","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-753X2013000300003&lang=pt" 
